gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,County,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1703223145,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8977873,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx maculata,,SPECIES,"Calopteryx maculata Palisot de Beauvois, 1807",Calopteryx maculata,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318006,-81.587566,860,,,,,,6/4/2016 10:21,4,6,2016,5052005,5052005,HUMAN_OBSERVATION,iNaturalist,Observations,8977873,,Bob Burns,11/29/2017 15:42,CC_BY_NC_4_0,Bob Burns,Bob Burns,,,4/11/2021 6:57,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2802578981,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/49340991,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx maculata,,SPECIES,"Calopteryx maculata Palisot de Beauvois, 1807",Calopteryx maculata,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318022,-81.619297,,,,,,,6/12/2020 9:11,12,6,2020,5052005,5052005,HUMAN_OBSERVATION,iNaturalist,Observations,49340991,,Jen Gee,6/12/2020 16:22,CC_BY_NC_4_0,Jen Gee,Jen Gee,,,4/11/2021 7:37,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2862325210,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/58949730,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura verticalis,,SPECIES,"Ischnura verticalis Say, 1839",Ischnura verticalis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318164,-81.808898,4,,,,,,9/6/2020 10:53,6,9,2020,1423305,1423305,HUMAN_OBSERVATION,iNaturalist,Observations,58949730,,MaLisa Spring,9/8/2020 14:42,CC_BY_NC_4_0,ken_ohio,ken_ohio,,,4/11/2021 7:44,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851058152,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56738690,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,,SPECIES,"Ischnura posita Hagen, 1861",Ischnura posita,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318168,-81.808847,15,,,,,,8/16/2020 10:11,16,8,2020,1423333,1423333,HUMAN_OBSERVATION,iNaturalist,Observations,56738690,,sallypsandpiper,8/17/2020 13:49,CC_BY_NC_4_0,ken_ohio,ken_ohio,,,4/11/2021 7:46,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2818710099,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/52936233,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,,SPECIES,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318258,-81.6191,4,,,,,,7/8/2020 10:29,8,7,2020,1427951,1427951,HUMAN_OBSERVATION,iNaturalist,Observations,52936233,,ken_ohio,7/13/2020 14:04,CC_BY_NC_4_0,ken_ohio,ken_ohio,,,4/11/2021 7:07,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3067761634,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30263856,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,,SPECIES,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318362,-81.617982,15,,,,,,8/5/2019 11:09,5,8,2019,1427951,1427951,HUMAN_OBSERVATION,iNaturalist,Observations,30263856,,Lisa Wiencek Gerbec,8/5/2019 19:51,CC_BY_NC_4_0,Lisa Wiencek Gerbec,Lisa Wiencek Gerbec,,,4/11/2021 7:27,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3067680635,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30263839,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,,SPECIES,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318362,-81.617982,15,,,,,,8/5/2019 10:51,5,8,2019,1427951,1427951,HUMAN_OBSERVATION,iNaturalist,Observations,30263839,,Lisa Wiencek Gerbec,8/5/2019 19:51,CC_BY_NC_4_0,Lisa Wiencek Gerbec,Lisa Wiencek Gerbec,,,4/11/2021 7:02,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851011092,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55294914,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,,SPECIES,"Ischnura posita Hagen, 1861",Ischnura posita,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318394,-81.5874,638,,,,,,7/31/2020 9:07,31,7,2020,1423333,1423333,HUMAN_OBSERVATION,iNaturalist,Observations,55294914,,MaLisa Spring,8/3/2020 18:37,CC_BY_NC_4_0,northernspy,northernspy,,,4/11/2021 7:07,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851009033,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55294915,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,,SPECIES,"Ischnura posita Hagen, 1861",Ischnura posita,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318394,-81.5874,638,,,,,,7/31/2020 8:51,31,7,2020,1423333,1423333,HUMAN_OBSERVATION,iNaturalist,Observations,55294915,,northernspy,8/3/2020 16:55,CC_BY_NC_4_0,northernspy,northernspy,,,4/11/2021 7:07,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850999096,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55294910,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia apicalis,,SPECIES,"Argia apicalis Say, 1839",Argia apicalis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318394,-81.5874,638,,,,,,7/31/2020 9:39,31,7,2020,5051376,5051376,HUMAN_OBSERVATION,iNaturalist,Observations,55294910,,northernspy,8/3/2020 16:55,CC_BY_NC_4_0,northernspy,northernspy,,,4/11/2021 7:29,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2814300352,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51618776,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,,SPECIES,"Ischnura posita Hagen, 1861",Ischnura posita,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318567,-81.808767,2,,,,,,7/1/2020 14:12,1,7,2020,1423333,1423333,HUMAN_OBSERVATION,iNaturalist,Observations,51618776,,Ben Meredyk,7/1/2020 20:07,CC_BY_4_0,Ben Meredyk,Ben Meredyk,,,4/11/2021 7:31,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2814238140,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51618788,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,Lestes rectangularis,,SPECIES,"Lestes rectangularis Say, 1839",Lestes rectangularis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318567,-81.808736,2,,,,,,7/1/2020 14:16,1,7,2020,5051661,5051661,HUMAN_OBSERVATION,iNaturalist,Observations,51618788,,Ben Meredyk,7/1/2020 20:07,CC_BY_4_0,Ben Meredyk,Ben Meredyk,,,4/11/2021 7:06,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2814230277,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51618786,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura posita,,SPECIES,"Ischnura posita Hagen, 1861",Ischnura posita,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318571,-81.808775,2,,,,,,7/1/2020 14:16,1,7,2020,1423333,1423333,HUMAN_OBSERVATION,iNaturalist,Observations,51618786,,Ben Meredyk,7/1/2020 20:07,CC_BY_4_0,Ben Meredyk,Ben Meredyk,,,4/11/2021 7:36,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2813981745,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51618890,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula incesta,,SPECIES,"Libellula incesta Hagen, 1861",Libellula incesta,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318603,-81.808885,2,,,,,,7/1/2020 14:48,1,7,2020,1427899,1427899,HUMAN_OBSERVATION,iNaturalist,Observations,51618890,,Ben Meredyk,7/1/2020 20:07,CC_BY_4_0,Ben Meredyk,Ben Meredyk,,,4/11/2021 7:38,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2813932133,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51618888,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,,SPECIES,"Perithemis tenera Say, 1839",Perithemis tenera,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318653,-81.808871,2,,,,,,7/1/2020 14:44,1,7,2020,1428077,1428077,HUMAN_OBSERVATION,iNaturalist,Observations,51618888,,Ben Meredyk,7/1/2020 20:07,CC_BY_4_0,Ben Meredyk,Ben Meredyk,,,4/11/2021 7:30,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2814007343,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51618876,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx maculata,,SPECIES,"Calopteryx maculata Palisot de Beauvois, 1807",Calopteryx maculata,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.31873,-81.808382,2,,,,,,7/1/2020 14:38,1,7,2020,5052005,5052005,HUMAN_OBSERVATION,iNaturalist,Observations,51618876,,Ben Meredyk,7/1/2020 20:07,CC_BY_4_0,Ben Meredyk,Ben Meredyk,,,4/11/2021 7:06,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2818715667,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/52593993,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx maculata,,SPECIES,"Calopteryx maculata Palisot de Beauvois, 1807",Calopteryx maculata,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.318961,-81.620925,15,,,,,,6/30/2020 11:43,30,6,2020,5052005,5052005,HUMAN_OBSERVATION,iNaturalist,Observations,52593993,,ken_ohio,7/10/2020 17:42,CC_BY_NC_4_0,ken_ohio,ken_ohio,,,4/11/2021 7:31,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1883562949,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14525034,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,,SPECIES,"Erythemis simplicicollis Say, 1839",Erythemis simplicicollis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319008,-81.609216,273,,,,,,7/19/2018 11:15,19,7,2018,1429340,1429340,HUMAN_OBSERVATION,iNaturalist,Observations,14525034,,Matt Brady,7/19/2018 21:38,CC_BY_NC_4_0,mark3939,mark3939,,,4/11/2021 7:31,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2273306629,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27686032,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,Cordulegaster obliqua,,SPECIES,"Cordulegaster obliqua Say, 1839",Cordulegaster obliqua,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319097,-81.673176,27816,,,,,,6/25/2019 6:39,25,6,2019,1421186,1421186,HUMAN_OBSERVATION,iNaturalist,Observations,27686032,,t_krynak,6/26/2019 10:42,CC_BY_NC_4_0,t_krynak,t_krynak,,,4/11/2021 7:38,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2862331367,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/42482728,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus graslinellus,,SPECIES,"Phanogomphus graslinellus Walsh, 1862",Phanogomphus graslinellus,,US,Knott,Kentucky,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.89037,-82.804225,28476,,,,,,6/26/2019 17:47,26,6,2019,10777218,10777218,HUMAN_OBSERVATION,iNaturalist,Observations,42482728,,William Hull,4/18/2020 16:19,CC_BY_NC_4_0,William Hull,William Hull,,,4/11/2021 7:41,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2350399623,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30701394,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia apicalis,,SPECIES,"Argia apicalis Say, 1839",Argia apicalis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319317,-81.587555,152,,,,,,8/12/2019 8:39,12,8,2019,5051376,5051376,HUMAN_OBSERVATION,iNaturalist,Observations,30701394,,mark3939,8/12/2019 18:40,CC_BY_NC_4_0,mark3939,mark3939,,,4/11/2021 7:32,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1880550034,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/13704721,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula pulchella,,SPECIES,"Libellula pulchella Drury, 1773",Libellula pulchella,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319326,-81.587585,153,,,,,,6/21/2018 14:34,21,6,2018,1427889,1427889,HUMAN_OBSERVATION,iNaturalist,Observations,13704721,,am3480,6/23/2018 16:46,CC_BY_NC_4_0,am3480,am3480,,,4/11/2021 6:59,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1883922803,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14552793,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,,SPECIES,"Erythemis simplicicollis Say, 1839",Erythemis simplicicollis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319515,-81.587414,31,,,,,,7/20/2018 11:59,20,7,2018,1429340,1429340,HUMAN_OBSERVATION,iNaturalist,Observations,14552793,,Jim Lemon,7/20/2018 21:37,CC_BY_NC_4_0,Doug D.,Doug D.,,,4/11/2021 6:58,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2818742254,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/53012793,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,,SPECIES,"Plathemis lydia (Drury, 1773)",Plathemis lydia,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.31953,-81.587347,15,,,,,,7/13/2020 14:41,13,7,2020,4302510,4302510,HUMAN_OBSERVATION,iNaturalist,Observations,53012793,,Jordan S,7/14/2020 2:40,CC_BY_NC_4_0,Doug D.,Doug D.,,,4/11/2021 7:07,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850911170,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56738793,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia apicalis,,SPECIES,"Argia apicalis Say, 1839",Argia apicalis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319552,-81.807753,15,,,,,,8/16/2020 10:01,16,8,2020,5051376,5051376,HUMAN_OBSERVATION,iNaturalist,Observations,56738793,,ken_ohio,8/17/2020 13:46,CC_BY_NC_4_0,ken_ohio,ken_ohio,,,4/11/2021 7:39,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2818768226,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/53012792,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,,SPECIES,"Erythemis simplicicollis Say, 1839",Erythemis simplicicollis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.31957,-81.587519,15,,,,,,7/13/2020 14:46,13,7,2020,1429340,1429340,HUMAN_OBSERVATION,iNaturalist,Observations,53012792,,Joshua Lincoln,7/14/2020 3:18,CC_BY_NC_4_0,Doug D.,Doug D.,,,4/11/2021 7:07,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2862497010,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/58803356,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,,SPECIES,"Plathemis lydia (Drury, 1773)",Plathemis lydia,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319633,-81.586404,396,,,,,,7/18/2020 10:24,18,7,2020,4302510,4302510,HUMAN_OBSERVATION,iNaturalist,Observations,58803356,,krpsr71,9/7/2020 3:07,CC_BY_NC_4_0,krpsr71,krpsr71,,,4/11/2021 7:35,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2883048792,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/61529950,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum vicinum,,SPECIES,"Sympetrum vicinum Hagen, 1861",Sympetrum vicinum,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319719,-81.586714,2,,,,,,9/24/2020 13:55,24,9,2020,1428277,1428277,HUMAN_OBSERVATION,iNaturalist,Observations,61529950,,kkeljo09,10/3/2020 2:18,CC_BY_NC_4_0,kkeljo09,kkeljo09,,,4/11/2021 7:34,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2818821590,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/53279889,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,,SPECIES,"Pachydiplax longipennis Burmeister, 1839",Pachydiplax longipennis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319723,-81.821284,50,,,,,,7/16/2020 13:59,16,7,2020,1428054,1428054,HUMAN_OBSERVATION,iNaturalist,Observations,53279889,,curtharler,7/16/2020 18:00,CC_BY_NC_4_0,curtharler,curtharler,,,4/11/2021 7:39,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1227739991,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2446429,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum vicinum,,SPECIES,"Sympetrum vicinum Hagen, 1861",Sympetrum vicinum,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.320697,-81.591944,363,,,,,,11/16/2015 0:00,16,11,2015,1428277,1428277,HUMAN_OBSERVATION,iNaturalist,Observations,2446429,,ezmurtaugh,12/3/2015 1:34,CC_BY_NC_4_0,ezmurtaugh,ezmurtaugh,,,4/11/2021 6:56,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1088951620,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1403915,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,,SPECIES,"Anax junius Drury, 1773",Anax junius,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.320697,-81.591944,363,,,,,,4/17/2015 0:00,17,4,2015,5051741,5051741,HUMAN_OBSERVATION,iNaturalist,Observations,1403915,,ezmurtaugh,4/19/2015 0:16,CC_BY_NC_4_0,ezmurtaugh,ezmurtaugh,,,4/11/2021 6:56,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1065580097,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/818693,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,Argia apicalis,,SPECIES,"Argia apicalis Say, 1839",Argia apicalis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.320697,-81.591944,363,,,,,,8/1/2014 0:00,1,8,2014,5051376,5051376,HUMAN_OBSERVATION,iNaturalist,Observations,818693,,Mark Rosenstein,8/6/2014 2:59,CC_BY_NC_4_0,ezmurtaugh,ezmurtaugh,,,4/11/2021 6:56,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1024198037,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/803296,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,,SPECIES,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.320697,-81.591944,363,,,,,,6/15/2014 0:00,15,6,2014,1427951,1427951,HUMAN_OBSERVATION,iNaturalist,Observations,803296,,ezmurtaugh,7/27/2014 1:14,CC_BY_NC_4_0,ezmurtaugh,ezmurtaugh,,,4/11/2021 7:29,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1024191097,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/786434,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea lacerata,,SPECIES,"Tramea lacerata Hagen, 1861",Tramea lacerata,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.320697,-81.591944,363,,,,,,6/15/2014 11:00,15,6,2014,1428475,1428475,HUMAN_OBSERVATION,iNaturalist,Observations,786434,,ezmurtaugh,7/16/2014 0:15,CC_BY_NC_4_0,ezmurtaugh,ezmurtaugh,,,4/11/2021 7:34,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2251942458,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/25958210,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,,SPECIES,"Erythemis simplicicollis Say, 1839",Erythemis simplicicollis,,US,Cuyahoga,Ohio,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.320811,-81.692177,27816,,,,,,5/28/2019 11:33,28,5,2019,1429340,1429340,HUMAN_OBSERVATION,iNaturalist,Observations,25958210,,Summit Metro Parks,5/28/2019 19:47,CC_BY_NC_4_0,Summit Metro Parks,Summit Metro Parks,,,4/11/2021 7:01,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
